hr2055-112,Hutchison (R-TX),Alexander (R-TN),Klobuchar (D-MN),Graham (R-SC),Lugar (R-IN),Reid (D-NV),Leahy (D-VT),Conrad (D-ND),Coons (D-DE),Harkin (D-IA),Boxer (D-CA),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),Paul (R-KY),Bingaman (D-NM),Lee (R-UT),Cantwell (D-WA),Casey (D-PA),Enzi (R-WY),Feinstein (D-CA),Bennet (D-CO),McCain (R-AZ),Reed (D-RI),Collins (R-ME),Rubio (R-FL),Chambliss (R-GA),McConnell (R-KY),Barrasso (R-WY),Vitter (R-LA),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Inhofe (R-OK),Sessions (R-AL),Baucus (D-MT),Wicker (R-MS),Franken (D-MN),Kirk (R-IL),Rockefeller (D-WV),Burr (R-NC),Udall (D-NM),Johnson (R-WI),Manchin (D-WV),Levin (D-MI),Merkley (D-OR),Schumer (D-NY),Ayotte (R-NH),Brown (R-MA),Blumenthal (D-CT),Mikulski (D-MD),Risch (R-ID),Whitehouse (D-RI),Lieberman (ID-CT),Pryor (D-AR),Stabenow (D-MI),Hoeven (R-ND),Blunt (R-MO),Landrieu (D-LA),Inouye (D-HI),Isakson (R-GA),Akaka (D-HI),Grassley (R-IA),Portman (R-OH),Carper (D-DE),Shelby (R-AL),Brown (D-OH),Johanns (R-NE),Shaheen (D-NH),Cornyn (R-TX),Boozman (R-AR),Nelson (D-FL),Webb (D-VA),Sanders (I-VT),Nelson (D-NE),Durbin (D-IL),Menendez (D-NJ),Kohl (D-WI),DeMint (R-SC),Tester (D-MT),Cochran (R-MS),Heller (R-NV),Warner (D-VA),Hatch (R-UT),Lautenberg (D-NJ),Thune (R-SD),Snowe (R-ME),Hagan (D-NC),Toomey (R-PA),Udall (D-CO),Wyden (D-OR),Begich (D-AK),Johnson (D-SD),Kyl (R-AZ),Cardin (D-MD),,
sres10-112,Schumer (D-NY),Nelson (D-FL),McCaskill (D-MO),Klobuchar (D-MN),Blumenthal (D-CT),Mikulski (D-MD),Gillibrand (D-NY),Murray (D-WA),Sanders (I-VT),Nelson (D-NE),Whitehouse (D-RI),Leahy (D-VT),Durbin (D-IL),Coons (D-DE),Harkin (D-IA),Menendez (D-NJ),Boxer (D-CA),Lieberman (ID-CT),Lautenberg (D-NJ),Tester (D-MT),Bingaman (D-NM),Warner (D-VA),Cantwell (D-WA),Casey (D-PA),Landrieu (D-LA),Conrad (D-ND),Franken (D-MN),Levin (D-MI),Manchin (D-WV),Merkley (D-OR),Hagan (D-NC),Udall (D-CO),Rockefeller (D-WV),Akaka (D-HI),Wyden (D-OR),Begich (D-AK),Stabenow (D-MI),Bennet (D-CO),Udall (D-NM),Carper (D-DE),Brown (D-OH),Johnson (D-SD),Cardin (D-MD),Shaheen (D-NH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s679-112,Barrasso (R-WY),Cornyn (R-TX),Schumer (D-NY),Menendez (D-NJ),Alexander (R-TN),Brown (R-MA),Nelson (D-FL),Roberts (R-KS),McCaskill (D-MO),Klobuchar (D-MN),Graham (R-SC),Blumenthal (D-CT),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Lugar (R-IN),Reid (D-NV),Sanders (I-VT),Webb (D-VA),Nelson (D-NE),Whitehouse (D-RI),Wicker (R-MS),McConnell (R-KY),Leahy (D-VT),Conrad (D-ND),Rockefeller (D-WV),Coons (D-DE),Harkin (D-IA),Baucus (D-MT),Hutchison (R-TX),Boxer (D-CA),Lieberman (ID-CT),Lautenberg (D-NJ),Kohl (D-WI),Sessions (R-AL),Tester (D-MT),Thune (R-SD),Cochran (R-MS),Bingaman (D-NM),Snowe (R-ME),Toomey (R-PA),Cantwell (D-WA),Corker (R-TN),Casey (D-PA),Blunt (R-MO),Enzi (R-WY),Landrieu (D-LA),Inouye (D-HI),Durbin (D-IL),Franken (D-MN),Feinstein (D-CA),Manchin (D-WV),Merkley (D-OR),Hagan (D-NC),Kyl (R-AZ),Udall (D-CO),Mikulski (D-MD),Levin (D-MI),Akaka (D-HI),Pryor (D-AR),Wyden (D-OR),Begich (D-AK),Stabenow (D-MI),Murkowski (R-AK),Bennet (D-CO),Hoeven (R-ND),McCain (R-AZ),Warner (D-VA),Portman (R-OH),Carper (D-DE),Shelby (R-AL),Reed (D-RI),Brown (D-OH),Collins (R-ME),Johnson (D-SD),Kirk (R-IL),Johanns (R-NE),Cardin (D-MD),Shaheen (D-NH),,,,,,,,,,,,,,,,,,,,,
samdt193-112,Hutchison (R-TX),Alexander (R-TN),Klobuchar (D-MN),Graham (R-SC),Lugar (R-IN),Reid (D-NV),Leahy (D-VT),Conrad (D-ND),Coons (D-DE),Harkin (D-IA),Boxer (D-CA),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),Paul (R-KY),Bingaman (D-NM),Lee (R-UT),Cantwell (D-WA),Corker (R-TN),Casey (D-PA),Enzi (R-WY),Feinstein (D-CA),Bennet (D-CO),McCain (R-AZ),Reed (D-RI),Collins (R-ME),Rubio (R-FL),Chambliss (R-GA),McConnell (R-KY),Barrasso (R-WY),Vitter (R-LA),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Inhofe (R-OK),Sessions (R-AL),Coburn (R-OK),Baucus (D-MT),Wicker (R-MS),Franken (D-MN),Kirk (R-IL),Burr (R-NC),Boozman (R-AR),Johnson (R-WI),Manchin (D-WV),Levin (D-MI),Snowe (R-ME),Schumer (D-NY),Ayotte (R-NH),Brown (R-MA),Blumenthal (D-CT),Mikulski (D-MD),Risch (R-ID),Whitehouse (D-RI),Lieberman (ID-CT),Pryor (D-AR),Stabenow (D-MI),Hoeven (R-ND),Blunt (R-MO),Landrieu (D-LA),Inouye (D-HI),Isakson (R-GA),Akaka (D-HI),Grassley (R-IA),Portman (R-OH),Carper (D-DE),Shelby (R-AL),Brown (D-OH),Johanns (R-NE),Shaheen (D-NH),Cornyn (R-TX),Udall (D-NM),Nelson (D-FL),Webb (D-VA),Ensign (R-NV),Sanders (I-VT),Nelson (D-NE),Durbin (D-IL),Menendez (D-NJ),Kohl (D-WI),DeMint (R-SC),Tester (D-MT),Cochran (R-MS),Warner (D-VA),Hatch (R-UT),Lautenberg (D-NJ),Thune (R-SD),Merkley (D-OR),Hagan (D-NC),Toomey (R-PA),Udall (D-CO),Wyden (D-OR),Begich (D-AK),Johnson (D-SD),Kyl (R-AZ),Cardin (D-MD),
samdt610-112,Barrasso (R-WY),Cornyn (R-TX),Alexander (R-TN),Ayotte (R-NH),Brown (R-MA),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Klobuchar (D-MN),Graham (R-SC),Lugar (R-IN),McCain (R-AZ),Inhofe (R-OK),Tester (D-MT),Webb (D-VA),Nelson (D-NE),Risch (R-ID),McConnell (R-KY),Coburn (R-OK),Toomey (R-PA),Vitter (R-LA),Sessions (R-AL),Baucus (D-MT),Hutchison (R-TX),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),DeMint (R-SC),Paul (R-KY),Cochran (R-MS),Heller (R-NV),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Hoeven (R-ND),Blunt (R-MO),Enzi (R-WY),Wicker (R-MS),Thune (R-SD),Isakson (R-GA),Snowe (R-ME),Kyl (R-AZ),Burr (R-NC),Grassley (R-IA),Boozman (R-AR),Johnson (R-WI),Portman (R-OH),Shelby (R-AL),Manchin (D-WV),Collins (R-ME),Rubio (R-FL),Chambliss (R-GA),Kirk (R-IL),Johanns (R-NE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt821-112,Barrasso (R-WY),Cornyn (R-TX),Vitter (R-LA),Ayotte (R-NH),Crapo (R-ID),Roberts (R-KS),Graham (R-SC),Lugar (R-IN),Sessions (R-AL),Risch (R-ID),Coburn (R-OK),Toomey (R-PA),Hutchison (R-TX),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),DeMint (R-SC),Paul (R-KY),Heller (R-NV),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Hoeven (R-ND),Blunt (R-MO),Enzi (R-WY),Wicker (R-MS),Thune (R-SD),Isakson (R-GA),McConnell (R-KY),Grassley (R-IA),Boozman (R-AR),Johnson (R-WI),Portman (R-OH),Shelby (R-AL),Rubio (R-FL),Chambliss (R-GA),Kyl (R-AZ),Johanns (R-NE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt34-112,Alexander (R-TN),Klobuchar (D-MN),Graham (R-SC),Lugar (R-IN),Reid (D-NV),Leahy (D-VT),Conrad (D-ND),Coons (D-DE),Harkin (D-IA),Boxer (D-CA),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),Paul (R-KY),Bingaman (D-NM),Lee (R-UT),Cantwell (D-WA),Corker (R-TN),Casey (D-PA),Enzi (R-WY),Feinstein (D-CA),Bennet (D-CO),McCain (R-AZ),Reed (D-RI),Collins (R-ME),Rubio (R-FL),Chambliss (R-GA),McConnell (R-KY),Barrasso (R-WY),Vitter (R-LA),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Inhofe (R-OK),Sessions (R-AL),Baucus (D-MT),Wicker (R-MS),Franken (D-MN),Kirk (R-IL),Rockefeller (D-WV),Burr (R-NC),Boozman (R-AR),Johnson (R-WI),Manchin (D-WV),Levin (D-MI),Merkley (D-OR),Schumer (D-NY),Ayotte (R-NH),Brown (R-MA),Blumenthal (D-CT),Mikulski (D-MD),Risch (R-ID),Whitehouse (D-RI),Pryor (D-AR),Stabenow (D-MI),Hoeven (R-ND),Blunt (R-MO),Landrieu (D-LA),Inouye (D-HI),Isakson (R-GA),Akaka (D-HI),Grassley (R-IA),Portman (R-OH),Carper (D-DE),Shelby (R-AL),Brown (D-OH),Johanns (R-NE),Shaheen (D-NH),Cornyn (R-TX),Udall (D-NM),Nelson (D-FL),Webb (D-VA),Ensign (R-NV),Sanders (I-VT),Nelson (D-NE),Durbin (D-IL),Hutchison (R-TX),DeMint (R-SC),Tester (D-MT),Cochran (R-MS),Warner (D-VA),Hatch (R-UT),Lautenberg (D-NJ),Thune (R-SD),Snowe (R-ME),Hagan (D-NC),Toomey (R-PA),Udall (D-CO),Wyden (D-OR),Begich (D-AK),Johnson (D-SD),Kyl (R-AZ),Cardin (D-MD),,,,
samdt281-112,Hutchison (R-TX),Alexander (R-TN),Klobuchar (D-MN),Graham (R-SC),Lugar (R-IN),Reid (D-NV),Leahy (D-VT),Conrad (D-ND),Coons (D-DE),Harkin (D-IA),Boxer (D-CA),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),Paul (R-KY),Bingaman (D-NM),Lee (R-UT),Cantwell (D-WA),Corker (R-TN),Casey (D-PA),Enzi (R-WY),Feinstein (D-CA),Bennet (D-CO),McCain (R-AZ),Reed (D-RI),Collins (R-ME),Rubio (R-FL),Chambliss (R-GA),McConnell (R-KY),Barrasso (R-WY),Vitter (R-LA),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Inhofe (R-OK),Sessions (R-AL),Coburn (R-OK),Baucus (D-MT),Wicker (R-MS),Franken (D-MN),Kirk (R-IL),Rockefeller (D-WV),Burr (R-NC),Boozman (R-AR),Johnson (R-WI),Manchin (D-WV),Levin (D-MI),Snowe (R-ME),Schumer (D-NY),Ayotte (R-NH),Brown (R-MA),Blumenthal (D-CT),Mikulski (D-MD),Risch (R-ID),Whitehouse (D-RI),Lieberman (ID-CT),Pryor (D-AR),Stabenow (D-MI),Hoeven (R-ND),Blunt (R-MO),Landrieu (D-LA),Inouye (D-HI),Isakson (R-GA),Akaka (D-HI),Grassley (R-IA),Portman (R-OH),Carper (D-DE),Shelby (R-AL),Brown (D-OH),Johanns (R-NE),Shaheen (D-NH),Cornyn (R-TX),Udall (D-NM),Nelson (D-FL),Webb (D-VA),Ensign (R-NV),Sanders (I-VT),Nelson (D-NE),Durbin (D-IL),Menendez (D-NJ),Kohl (D-WI),DeMint (R-SC),Tester (D-MT),Cochran (R-MS),Warner (D-VA),Hatch (R-UT),Lautenberg (D-NJ),Thune (R-SD),Merkley (D-OR),Hagan (D-NC),Toomey (R-PA),Udall (D-CO),Wyden (D-OR),Begich (D-AK),Johnson (D-SD),Kyl (R-AZ),Cardin (D-MD)
hr2112-112,Murkowski (R-AK),Schumer (D-NY),Menendez (D-NJ),Alexander (R-TN),Brown (R-MA),Boozman (R-AR),Nelson (D-FL),Roberts (R-KS),McCaskill (D-MO),Klobuchar (D-MN),Graham (R-SC),Blumenthal (D-CT),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Webb (D-VA),Reid (D-NV),Sanders (I-VT),Nelson (D-NE),Whitehouse (D-RI),Wicker (R-MS),McConnell (R-KY),Leahy (D-VT),Durbin (D-IL),Rockefeller (D-WV),Coons (D-DE),Harkin (D-IA),Baucus (D-MT),Hutchison (R-TX),Boxer (D-CA),Moran (R-KS),Lieberman (ID-CT),Lautenberg (D-NJ),Kohl (D-WI),Tester (D-MT),Cochran (R-MS),Bingaman (D-NM),Snowe (R-ME),Warner (D-VA),Cantwell (D-WA),Casey (D-PA),Blunt (R-MO),Landrieu (D-LA),Inouye (D-HI),Conrad (D-ND),Franken (D-MN),Feinstein (D-CA),Manchin (D-WV),Merkley (D-OR),Hagan (D-NC),Kyl (R-AZ),Udall (D-CO),Mikulski (D-MD),Levin (D-MI),Akaka (D-HI),Pryor (D-AR),Wyden (D-OR),Begich (D-AK),Stabenow (D-MI),Bennet (D-CO),Udall (D-NM),Hoeven (R-ND),Carper (D-DE),Shelby (R-AL),Reed (D-RI),Brown (D-OH),Collins (R-ME),Johnson (D-SD),Kirk (R-IL),Johanns (R-NE),Cardin (D-MD),Shaheen (D-NH),,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt476-112,Barrasso (R-WY),Cornyn (R-TX),Schumer (D-NY),Menendez (D-NJ),Alexander (R-TN),Ayotte (R-NH),Brown (R-MA),Crapo (R-ID),Udall (D-NM),Graham (R-SC),Blumenthal (D-CT),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Inhofe (R-OK),Reid (D-NV),Tester (D-MT),Sanders (I-VT),Webb (D-VA),Sessions (R-AL),Risch (R-ID),Whitehouse (D-RI),Coburn (R-OK),Leahy (D-VT),Vitter (R-LA),Rockefeller (D-WV),Coons (D-DE),Baucus (D-MT),Toomey (R-PA),Hutchison (R-TX),Boxer (D-CA),Lieberman (ID-CT),Lautenberg (D-NJ),DeMint (R-SC),Paul (R-KY),Heller (R-NV),Bingaman (D-NM),Snowe (R-ME),Lee (R-UT),Cantwell (D-WA),Corker (R-TN),Nelson (D-FL),Enzi (R-WY),Landrieu (D-LA),Inouye (D-HI),McCain (R-AZ),Feinstein (D-CA),Isakson (R-GA),Manchin (D-WV),Merkley (D-OR),Hagan (D-NC),McConnell (R-KY),Udall (D-CO),Mikulski (D-MD),Akaka (D-HI),Pryor (D-AR),Wyden (D-OR),Begich (D-AK),Burr (R-NC),Murkowski (R-AK),Bennet (D-CO),Boozman (R-AR),Johnson (R-WI),Warner (D-VA),Carper (D-DE),Shelby (R-AL),Reed (D-RI),Hatch (R-UT),Collins (R-ME),Rubio (R-FL),Kyl (R-AZ),Cardin (D-MD),Shaheen (D-NH),,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt928-112,Barrasso (R-WY),Cornyn (R-TX),Alexander (R-TN),Ayotte (R-NH),Crapo (R-ID),Roberts (R-KS),Graham (R-SC),Lugar (R-IN),Inhofe (R-OK),Vitter (R-LA),Risch (R-ID),Coburn (R-OK),Toomey (R-PA),McConnell (R-KY),Hutchison (R-TX),Moran (R-KS),Coats (R-IN),DeMint (R-SC),Paul (R-KY),Cochran (R-MS),Heller (R-NV),Hatch (R-UT),Corker (R-TN),Hoeven (R-ND),Blunt (R-MO),Enzi (R-WY),Wicker (R-MS),Thune (R-SD),Isakson (R-GA),Kyl (R-AZ),Burr (R-NC),Grassley (R-IA),Boozman (R-AR),Johnson (R-WI),Portman (R-OH),Shelby (R-AL),Rubio (R-FL),Chambliss (R-GA),Kirk (R-IL),Johanns (R-NE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt857-112,Murkowski (R-AK),Schumer (D-NY),Brown (R-MA),Nelson (D-FL),McCaskill (D-MO),Klobuchar (D-MN),Graham (R-SC),Blumenthal (D-CT),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Reid (D-NV),Tester (D-MT),Sanders (I-VT),Nelson (D-NE),Whitehouse (D-RI),Leahy (D-VT),Durbin (D-IL),Rockefeller (D-WV),Coons (D-DE),Harkin (D-IA),Baucus (D-MT),Menendez (D-NJ),Boxer (D-CA),Lieberman (ID-CT),Lautenberg (D-NJ),Kohl (D-WI),Johnson (D-SD),Heller (R-NV),Bingaman (D-NM),Warner (D-VA),Cantwell (D-WA),Casey (D-PA),Blunt (R-MO),Landrieu (D-LA),Inouye (D-HI),Conrad (D-ND),Franken (D-MN),Feinstein (D-CA),Isakson (R-GA),Manchin (D-WV),Merkley (D-OR),Hagan (D-NC),Udall (D-CO),Mikulski (D-MD),Levin (D-MI),Akaka (D-HI),Pryor (D-AR),Wyden (D-OR),Begich (D-AK),Stabenow (D-MI),Bennet (D-CO),Udall (D-NM),Carper (D-DE),Reed (D-RI),Brown (D-OH),Chambliss (R-GA),Snowe (R-ME),Cardin (D-MD),Shaheen (D-NH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt28-112,Schumer (D-NY),Nelson (D-FL),McCaskill (D-MO),Klobuchar (D-MN),Blumenthal (D-CT),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Reid (D-NV),Sanders (I-VT),Whitehouse (D-RI),Leahy (D-VT),Durbin (D-IL),Rockefeller (D-WV),Coons (D-DE),Harkin (D-IA),Baucus (D-MT),Menendez (D-NJ),Boxer (D-CA),Kohl (D-WI),Tester (D-MT),Cantwell (D-WA),Casey (D-PA),Lautenberg (D-NJ),Inouye (D-HI),Franken (D-MN),Feinstein (D-CA),Manchin (D-WV),Merkley (D-OR),Hagan (D-NC),Udall (D-CO),Mikulski (D-MD),Levin (D-MI),Akaka (D-HI),Wyden (D-OR),Stabenow (D-MI),Bennet (D-CO),Udall (D-NM),Carper (D-DE),Reed (D-RI),Brown (D-OH),Johnson (D-SD),Cardin (D-MD),Shaheen (D-NH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt14-112,Barrasso (R-WY),Cornyn (R-TX),Alexander (R-TN),Ayotte (R-NH),Brown (R-MA),Crapo (R-ID),Roberts (R-KS),Graham (R-SC),Lugar (R-IN),McCain (R-AZ),Inhofe (R-OK),Ensign (R-NV),Vitter (R-LA),Sessions (R-AL),Risch (R-ID),Coburn (R-OK),Toomey (R-PA),McConnell (R-KY),Hutchison (R-TX),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),DeMint (R-SC),Paul (R-KY),Cochran (R-MS),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Hoeven (R-ND),Blunt (R-MO),Enzi (R-WY),Wicker (R-MS),Thune (R-SD),Isakson (R-GA),Snowe (R-ME),Kyl (R-AZ),Burr (R-NC),Grassley (R-IA),Boozman (R-AR),Johnson (R-WI),Portman (R-OH),Shelby (R-AL),Collins (R-ME),Rubio (R-FL),Chambliss (R-GA),Kirk (R-IL),Johanns (R-NE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt215-112,Conrad (D-ND),Rockefeller (D-WV),Pryor (D-AR),Brown (R-MA),Landrieu (D-LA),McCaskill (D-MO),Graham (R-SC),Webb (D-VA),Manchin (D-WV),Collins (R-ME),Johnson (D-SD),Nelson (D-NE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt511-112,Barrasso (R-WY),Vitter (R-LA),Ayotte (R-NH),Crapo (R-ID),Roberts (R-KS),Graham (R-SC),Inhofe (R-OK),Nelson (D-NE),Risch (R-ID),Sessions (R-AL),Moran (R-KS),Coats (R-IN),DeMint (R-SC),Paul (R-KY),Heller (R-NV),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Enzi (R-WY),Isakson (R-GA),Snowe (R-ME),Grassley (R-IA),Manchin (D-WV),Rubio (R-FL),Chambliss (R-GA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hr3080-112,Barrasso (R-WY),Cornyn (R-TX),Schumer (D-NY),Menendez (D-NJ),Alexander (R-TN),Ayotte (R-NH),Brown (R-MA),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Klobuchar (D-MN),Graham (R-SC),Lugar (R-IN),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Inhofe (R-OK),Vitter (R-LA),Webb (D-VA),Nelson (D-NE),Risch (R-ID),Kohl (D-WI),Wicker (R-MS),McConnell (R-KY),Murkowski (R-AK),Conrad (D-ND),Sessions (R-AL),Coons (D-DE),Stabenow (D-MI),Baucus (D-MT),Toomey (R-PA),Hutchison (R-TX),Boxer (D-CA),Nelson (D-FL),Moran (R-KS),Lieberman (ID-CT),Lautenberg (D-NJ),Coats (R-IN),DeMint (R-SC),Johnson (D-SD),Thune (R-SD),Cochran (R-MS),Heller (R-NV),Bingaman (D-NM),Lee (R-UT),Cantwell (D-WA),Corker (R-TN),Hoeven (R-ND),Blunt (R-MO),Enzi (R-WY),Landrieu (D-LA),Inouye (D-HI),Rubio (R-FL),Durbin (D-IL),McCain (R-AZ),Franken (D-MN),Feinstein (D-CA),Isakson (R-GA),Kyl (R-AZ),Udall (D-CO),Mikulski (D-MD),Levin (D-MI),Akaka (D-HI),Pryor (D-AR),Wyden (D-OR),Begich (D-AK),Burr (R-NC),Paul (R-KY),Bennet (D-CO),Boozman (R-AR),Johnson (R-WI),Warner (D-VA),Portman (R-OH),Carper (D-DE),Shelby (R-AL),Udall (D-NM),Collins (R-ME),Grassley (R-IA),Chambliss (R-GA),Kirk (R-IL),Johanns (R-NE),Hatch (R-UT),Shaheen (D-NH),,,,,,,,,,,,,,,,,
samdt622-112,Barrasso (R-WY),Cornyn (R-TX),Vitter (R-LA),Ayotte (R-NH),Crapo (R-ID),Roberts (R-KS),Graham (R-SC),McCain (R-AZ),Inhofe (R-OK),Sessions (R-AL),Risch (R-ID),Coburn (R-OK),Toomey (R-PA),McConnell (R-KY),Moran (R-KS),DeMint (R-SC),Paul (R-KY),Heller (R-NV),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Blunt (R-MO),Enzi (R-WY),Wicker (R-MS),Thune (R-SD),Isakson (R-GA),Kirk (R-IL),Burr (R-NC),Grassley (R-IA),Boozman (R-AR),Johnson (R-WI),Portman (R-OH),Shelby (R-AL),Chambliss (R-GA),Kyl (R-AZ),Johanns (R-NE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt753-112,Barrasso (R-WY),Cornyn (R-TX),Alexander (R-TN),Ayotte (R-NH),Brown (R-MA),Crapo (R-ID),Roberts (R-KS),Graham (R-SC),Lugar (R-IN),McCain (R-AZ),Inhofe (R-OK),Vitter (R-LA),Nelson (D-NE),Risch (R-ID),Coburn (R-OK),Murkowski (R-AK),Sessions (R-AL),Toomey (R-PA),Hutchison (R-TX),Moran (R-KS),Lieberman (ID-CT),Coats (R-IN),DeMint (R-SC),Cochran (R-MS),Heller (R-NV),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Hoeven (R-ND),Blunt (R-MO),Enzi (R-WY),Wicker (R-MS),Thune (R-SD),Isakson (R-GA),Snowe (R-ME),McConnell (R-KY),Burr (R-NC),Grassley (R-IA),Boozman (R-AR),Johnson (R-WI),Portman (R-OH),Shelby (R-AL),Collins (R-ME),Rubio (R-FL),Chambliss (R-GA),Kyl (R-AZ),Johanns (R-NE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt1125-112,Schumer (D-NY),Nelson (D-FL),Klobuchar (D-MN),Blumenthal (D-CT),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Webb (D-VA),Reid (D-NV),Tester (D-MT),Sanders (I-VT),Whitehouse (D-RI),Leahy (D-VT),Conrad (D-ND),Rockefeller (D-WV),Coons (D-DE),Harkin (D-IA),Baucus (D-MT),Menendez (D-NJ),Boxer (D-CA),Kohl (D-WI),Paul (R-KY),Bingaman (D-NM),Lee (R-UT),Cantwell (D-WA),Lautenberg (D-NJ),Durbin (D-IL),Franken (D-MN),Feinstein (D-CA),Merkley (D-OR),Hagan (D-NC),Udall (D-CO),Mikulski (D-MD),Akaka (D-HI),Wyden (D-OR),Bennet (D-CO),Udall (D-NM),Warner (D-VA),Carper (D-DE),Reed (D-RI),Brown (D-OH),Johnson (D-SD),Kirk (R-IL),Cardin (D-MD),Shaheen (D-NH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt810-112,Barrasso (R-WY),Cornyn (R-TX),Alexander (R-TN),Ayotte (R-NH),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Graham (R-SC),McCain (R-AZ),Inhofe (R-OK),Vitter (R-LA),Sessions (R-AL),Risch (R-ID),Coburn (R-OK),Toomey (R-PA),McConnell (R-KY),Hutchison (R-TX),Moran (R-KS),Murkowski (R-AK),DeMint (R-SC),Paul (R-KY),Heller (R-NV),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Hoeven (R-ND),Blunt (R-MO),Enzi (R-WY),Wicker (R-MS),Thune (R-SD),Isakson (R-GA),Kyl (R-AZ),Burr (R-NC),Grassley (R-IA),Boozman (R-AR),Johnson (R-WI),Portman (R-OH),Shelby (R-AL),Chambliss (R-GA),Kirk (R-IL),Johanns (R-NE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
